page,tier,label,amounts
160,5,NCR Regional Office,5000000
160,4,Region I,15000000
160,5,Ilocos Norte 1st District Engineering Office,1000000
160,5,Ilocos Norte 2nd District Engineering Office,1000000
160,5,Ilocos Sur 1st District Engineering Office,1000000
160,5,Ilocos Sur 2nd District Engineering Office,1000000
160,5,La Union 1st District Engineering Office,1000000
160,5,La Union 2nd District Engineering Office,1000000
160,5,Pangasinan 1st District Engineering Office,1000000
160,5,Pangasinan 2nd District Engineering Office,1000000
160,5,Pangasinan 3rd District Engineering Office,1000000
160,5,Pangasinan 4th District Engineering Office,1000000
160,5,Regional Office I,5000000
160,4,Cordillera Administrative Region,17000000
160,5,Abra District Engineering Office,1000000
160,5,Apayao 1st District Engineering Office,1000000
160,5,Apayao 2nd District Engineering Office,1000000
160,5,Benguet 1st District Engineering Office,1000000
160,5,Benguet 2nd District Engineering Office,1000000
160,5,Baguio City District Engineering Office,1000000
160,5,Ifugao 1st District Engineering Office,1000000
160,5,Ifugao 2nd District Engineering Office,1000000
160,5,Lower Kalinga District Engineering Office,1000000
160,5,Upper Kalinga District Engineering Office,1000000
160,5,Mt. Province District Engineering Office,1000000
160,5,Mountain Province 2nd District Engineering Office,1000000
160,5,Regional Office CAR,5000000
160,4,Region II,16000000
160,5,Batanes District Engineering Office,1000000
160,5,Cagayan 1st District Engineering Office,1000000
160,5,Cagayan 2nd District Engineering Office,1000000
160,5,Cagayan 3rd District Engineering Office,1000000
160,5,Isabela 1st District Engineering Office,1000000
161,5,Isabela 2nd District Engineering Office,1000000
161,5,Isabela 3rd District Engineering Office,1000000
161,5,Isabela 4th District Engineering Office,1000000
161,5,Nueva Vizcaya 1st District Engineering Office,1000000
161,5,Nueva Vizcaya 2nd District Engineering Office,1000000
161,5,Quirino District Engineering Office,1000000
161,5,Regional Office II,5000000
161,4,Region III,21000000
161,5,Aurora District Engineering Office,1000000
161,5,Bataan 1st District Engineering Office,1000000
161,5,Bataan 2nd District Engineering Office,1000000
161,5,Bataan 3rd District Engineering Office,1000000
161,5,Bulacan 1st District Engineering Office,1000000
161,5,Bulacan 2nd District Engineering Office,1000000
161,5,Bulacan 3rd District Engineering Office,1000000
161,5,Nueva Ecija 1st District Engineering Office,1000000
161,5,Nueva Ecija 2nd District Engineering Office,1000000
161,5,Pampanga 1st District Engineering Office,1000000
161,5,Pampanga 2nd District Engineering Office,1000000
161,5,Pampanga 3rd District Engineering Office,1000000
161,5,Tarlac District Engineering Office,1000000
161,5,Tarlac 2nd District Engineering Office,1000000
161,5,Zambales 1st District Engineering Office,1000000
161,5,Zambales 2nd District Engineering Office,1000000
161,5,Regional Office III,5000000
161,4,Region IV-A,21000000
161,5,Batangas 1st District Engineering Office,1000000
161,5,Batangas 2nd District Engineering Office,1000000
161,5,Batangas 3rd District Engineering Office,1000000
161,5,Batangas 4th District Engineering Office,1000000
161,5,Cavite 1st District Engineering Office,1000000
161,5,Cavite 2nd District Engineering Office,1000000
161,5,Cavite 3rd District Engineering Office,1000000
161,5,Laguna 1st District Engineering Office,1000000
161,5,Laguna 2nd District Engineering Office,1000000
161,5,Laguna 3rd District Engineering Office,1000000
161,5,Quezon 1st District Engineering Office,1000000
162,5,Quezon 2nd District Engineering Office,1000000
162,5,Quezon 3rd District Engineering Office,1000000
162,5,Quezon 4th District Engineering Office,1000000
162,5,Rizal 1st District Engineering Office,1000000
162,5,Rizal 2nd District Engineering Office,1000000
162,5,Regional Office IV-A,5000000
162,4,MIMAROPA Region,13000000
162,5,Marinduque District Engineering Office,1000000
162,5,Mindoro Occidental District Engineering Office,1000000
162,5,Mindoro Oriental District Engineering Office,1000000
162,5,Palawan 1st District Engineering Office,1000000
162,5,Palawan 2nd District Engineering Office,1000000
162,5,Palawan 3rd District Engineering Office,1000000
162,5,Romblon District Engineering Office,1000000
162,5,Southern Mindoro District Engineering Office,1000000
162,5,Regional Office MIMAROPA,5000000
162,4,Region V,21000000
162,5,Albay 1st District Engineering Office,1000000
162,5,Albay 2nd District Engineering Office,1000000
162,5,Albay 3rd District Engineering Office,1000000
162,5,Camarines Norte District Engineering Office,1000000
162,5,Camarines Norte Sub-District Engineering Office,1000000
162,5,Camarines Sur 1st District Engineering Office,1000000
162,5,Camarines Sur 2nd District Engineering Office,1000000
162,5,Camarines Sur 3rd District Engineering Office,1000000
162,5,Camarines Sur 4th District Engineering Office,1000000
162,5,Camarines Sur 5th District Engineering Office,1000000
162,5,Catanduanes District Engineering Office,1000000
162,5,Masbate 1st District Engineering Office,1000000
162,5,Masbate 2nd District Engineering Office,1000000
162,5,Masbate 3rd District Engineering Office,1000000
162,5,Sorsogon District Engineering Office,1000000
162,5,Sorsogon 2nd District Engineering Office,1000000
162,5,Regional Office V,5000000
162,4,Region VI,16000000
162,5,Aklan District Engineering Office,1000000
163,5,Antique District Engineering Office,1000000
163,5,Capiz 1st District Engineering Office,1000000
163,5,Capiz 2nd District Engineering Office,1000000
163,5,Guimaras District Engineering Office,1000000
163,5,Iloilo 1st District Engineering Office,1000000
163,5,Iloilo 2nd District Engineering Office,1000000
163,5,Iloilo 3rd District Engineering Office,1000000
163,5,Iloilo 4th District Engineering Office,1000000
163,5,Iloilo City District Engineering Office,1000000
163,5,Iloilo 6th District Engineering Office,1000000
163,5,Regional Office VI,5000000
163,4,Negros Island Region,15000000
163,5,Bacolod City District Engineering Office,1000000
163,5,Negros Occidental 1st District Engineering Office,1000000
163,5,Negros Occidental 2nd District Engineering Office,1000000
163,5,Negros Occidental 3rd District Engineering Office,1000000
163,5,Negros Occidental 4th District Engineering Office,1000000
163,5,Negros Occidental 5th District Engineering Office,1000000
163,5,Negros Oriental 1st District Engineering Office,1000000
163,5,Negros Oriental 2nd District Engineering Office,1000000
163,5,Negros Oriental 3rd District Engineering Office,1000000
163,5,Siquijor District Engineering Office,1000000
163,5,Regional Office NIR,5000000
163,4,Region VII,16000000
163,5,Bohol 1st District Engineering Office,1000000
163,5,Bohol 2nd District Engineering Office,1000000
163,5,Bohol 3rd District Engineering Office,1000000
163,5,Cebu 1st District Engineering Office,1000000
163,5,Cebu 2nd District Engineering Office,1000000
163,5,Cebu 3rd District Engineering Office,1000000
163,5,Cebu 4th District Engineering Office,1000000
163,5,Cebu 5th District Engineering Office,1000000
163,5,Cebu 6th District Engineering Office,1000000
163,5,Cebu 7th District Engineering Office,1000000
163,5,Cebu City District Engineering Office,1000000
163,5,Regional Office VII,5000000
163,4,Region VIII,19000000
164,5,Biliran District Engineering Office,1000000
164,5,Leyte 1st District Engineering Office,1000000
164,5,Leyte 2nd District Engineering Office,1000000
164,5,Leyte 3rd District Engineering Office,1000000
164,5,Leyte 4th District Engineering Office,1000000
164,5,Leyte 5th District Engineering Office,1000000
164,5,Southern Leyte 1st District Engineering Office,1000000
164,5,Southern Leyte 2nd District Engineering Office,1000000
164,5,Eastern Samar District Engineering Office,1000000
164,5,Northern Samar 1st District Engineering Office,1000000
164,5,Northern Samar 2nd District Engineering Office,1000000
164,5,Samar 1st District Engineering Office,1000000
164,5,Samar 2nd District Engineering Office,1000000
164,5,Tacloban City District Engineering Office,1000000
164,5,Regional Office VIII,5000000
164,4,Region IX,16000000
164,5,Isabela City District Engineering Office,1000000
164,5,Zamboanga del Norte 1st District Engineering Office,1000000
164,5,Zamboanga del Norte 2nd District Engineering Office,1000000
164,5,Zamboanga del Norte 3rd District Engineering Office,1000000
164,5,Zamboanga del Norte 4th District Engineering Office,1000000
164,5,Zamboanga del Sur 1st District Engineering Office,1000000
164,5,Zamboanga del Sur 2nd District Engineering Office,1000000
164,5,Zamboanga Sibugay 1st District Engineering Office,1000000
164,5,Zamboanga Sibugay 2nd District Engineering Office,1000000
164,5,Zamboanga City 1st District Engineering Office,1000000
164,5,Zamboanga City 2nd District Engineering Office,1000000
164,5,Regional Office IX,5000000
164,3,Region X,19000000
164,5,Bukidnon 1st District Engineering Office,1000000
164,5,Bukidnon 2nd District Engineering Office,1000000
164,5,Bukidnon 3rd District Engineering Office,1000000
164,5,Bukidnon 4th District Engineering Office,1000000
164,5,Cagayan de Oro City 1st District Engineering Office,1000000
164,5,Cagayan de Oro City 2nd District Engineering Office,1000000
164,5,Camiguin District Engineering Office,1000000
165,5,Lanao del Norte 1st District Engineering Office,1000000
165,5,Lanao del Norte 2nd District Engineering Office,1000000
165,5,Iligan City District Engineering Office,1000000
165,5,Misamis Occidental 1st District Engineering Office,1000000
165,5,Misamis Occidental 2nd District Engineering Office,1000000
165,5,Misamis Oriental 1st District Engineering Office,1000000
165,5,Misamis Oriental 2nd District Engineering Office,1000000
165,5,Regional Office X,5000000
165,4,Region XI,16000000
165,5,Davao City District Engineering Office,1000000
165,5,Davao City 2nd District Engineering Office,1000000
165,5,Davao City 3rd District Engineering Office,1000000
165,5,Davao de Oro 1st District Engineering Office,1000000
165,5,Davao de Oro 2nd District Engineering Office,1000000
165,5,Davao del Norte District Engineering Office,1000000
165,5,Davao del Norte 2nd District Engineering Office,1000000
165,5,Davao del Sur District Engineering Office,1000000
165,5,Davao Occidental District Engineering Office,1000000
165,5,Davao Oriental 1st District Engineering Office,1000000
165,5,Davao Oriental 2nd District Engineering Office,1000000
165,5,Regional Office XI,5000000
165,4,Region XII,13000000
165,5,Cotabato 1st District Engineering Office,1000000
165,5,Cotabato 2nd District Engineering Office,1000000
165,5,Cotabato 3rd District Engineering Office,1000000
165,5,Sultan Kudarat 1st District Engineering Office,1000000
165,5,Sultan Kudarat 2nd District Engineering Office,1000000
165,5,Sarangani District Engineering Office,1000000
165,5,South Cotabato 1st District Engineering Office,1000000
165,5,South Cotabato 2nd District Engineering Office,1000000
165,5,Regional Office XII,5000000
165,4,Region XIII,14000000
165,5,Agusan del Norte District Engineering Office,1000000
165,5,Butuan City District Engineering Office,1000000
165,5,Agusan del Sur 1st District Engineering Office,1000000
165,5,Agusan del Sur 2nd District Engineering Office,1000000
165,5,Surigao del Norte 1st District Engineering Office,1000000
166,5,Surigao del Norte 2nd District Engineering Office,1000000
166,5,Dinagat Islands District Engineering Office,1000000
166,5,Surigao del Sur 1st District Engineering Office,1000000
166,5,Surigao del Sur 2nd District Engineering Office,1000000
166,5,Regional Office XIII,5000000
166,4,Nationwide / Central Office,200000000
166,3,Detailed Engineering and Architectural Design (DEAD) and Special Studies,250000000
166,3,Regionwide / Nationwide,6787143000
166,4,Roads and Bridges,2966675000
166,5,National Road Traffic Survey Program (NRTSP),248331000
166,6,Automated Traffic Data Collection,183069000
166,7,Cordillera Administrative Region,10046000
166,7,Region I,9490000
166,7,Region II,10827000
166,7,Region III,18630000
166,7,Region IV-A,18698000
166,7,MIMAROPA Region,7141000
166,7,Region V,13943000
166,7,Region VI,7493000
166,7,Negros Island Region,8331000
166,6,10. Region VII,8921000
166,7,Region VIII,9904000
166,7,Region IX,11393000
166,6,13. Region X,18540000
166,6,14. Region XI,13210000
166,6,15. Region XII,8923000
166,6,16. Region XIII,7579000
166,6,Axle Load Survey Program,35262000
166,7,Region I,2527000
166,7,Cordillera Administrative Region,2527000
166,7,Region II,1263000
166,7,Region IV-A,3790000
166,7,MIMAROPA Region,2527000
166,7,Region VI,2699000
166,7,Negros Island Region,1350000
166,7,Region VII,1350000
167,7,Region VIII,4049000
167,6,10. Region IX,2929000
167,6,11. Region X,4393000
167,6,12. Region XI,1465000
167,6,13. Region XII,4393000
167,6,Consulting Services for the Improvement / Enhancement of NRTSP,30000000
167,5,"Road Condition and Inventory Surveys, Roughness Surveys, VOC / RUC Surveys and Technology Enhancement for RBIA",173879000
167,6,Road Inventory Surveys (newly converted / integrated roads and validation / updating of the national road network),38964000
